NO_OF_FRAMES	1276
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:16:39	1348966.65231789
DATA_INCLUDED	3D
MARKER_NAMES	A3	A1	A2	B3	B1	B2	F2	F1	F3	G3	G1	G2	G4	H3	H2	H1	H4	J3	J2	J1	K4	K2	K1	K3	E1	E3	E2	C1	C3	C2	C4	L5	L3	L4	L2	L1	D3	D1	D4	D2
A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B3 X	B3 Y	B3 Z	B1 X	B1 Y	B1 Z	B2 X	B2 Y	B2 Z	F2 X	F2 Y	F2 Z	F1 X	F1 Y	F1 Z	F3 X	F3 Y	F3 Z	G3 X	G3 Y	G3 Z	G1 X	G1 Y	G1 Z	G2 X	G2 Y	G2 Z	G4 X	G4 Y	G4 Z	H3 X	H3 Y	H3 Z	H2 X	H2 Y	H2 Z	H1 X	H1 Y	H1 Z	H4 X	H4 Y	H4 Z	J3 X	J3 Y	J3 Z	J2 X	J2 Y	J2 Z	J1 X	J1 Y	J1 Z	K4 X	K4 Y	K4 Z	K2 X	K2 Y	K2 Z	K1 X	K1 Y	K1 Z	K3 X	K3 Y	K3 Z	E1 X	E1 Y	E1 Z	E3 X	E3 Y	E3 Z	E2 X	E2 Y	E2 Z	C1 X	C1 Y	C1 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	C4 X	C4 Y	C4 Z	L5 X	L5 Y	L5 Z	L3 X	L3 Y	L3 Z	L4 X	L4 Y	L4 Z	L2 X	L2 Y	L2 Z	L1 X	L1 Y	L1 Z	D3 X	D3 Y	D3 Z	D1 X	D1 Y	D1 Z	D4 X	D4 Y	D4 Z	D2 X	D2 Y	D2 Z	
-2120.784	1104.448	143.964	-2159.201	1301.118	164.741	-2082.131	1212.825	161.964	-1906.865	298.921	180.086	-1957.662	494.088	174.567	-1875.866	411.159	179.239	-3112.309	337.702	128.083	-3103.098	453.431	132.780	-3018.023	269.571	135.199	-1925.935	780.373	358.443	-2149.341	968.064	322.070	-1956.731	903.972	341.254	-2066.083	632.286	369.195	-2487.746	655.512	527.981	-2435.716	879.842	551.264	-2229.556	812.826	535.483	-2276.491	624.564	514.234	-2803.468	831.773	604.756	-2628.934	934.352	603.370	-2505.574	773.041	582.513	-2873.516	726.726	551.081	-3041.741	974.877	589.771	-2828.745	953.452	577.486	0.000	0.000	0.000	-3465.420	1190.573	140.709	-3366.845	1012.527	145.774	-3468.031	1073.539	142.737	-2483.454	1338.673	214.760	-2652.028	1171.496	194.883	-2604.328	1368.548	215.171	-2531.443	1142.003	195.291	-3174.315	506.577	378.921	-3286.749	717.695	374.255	-3300.797	556.274	374.210	0.000	0.000	0.000	-3374.520	942.422	375.010	-2832.243	359.341	138.364	-2668.016	531.674	130.466	-2712.280	332.931	143.685	-2789.093	557.557	125.086
-2120.961	1106.191	145.298	-2162.333	1302.309	163.923	-2084.020	1215.214	162.278	-1890.932	304.229	204.647	-1944.279	498.267	193.501	-1862.037	417.057	202.977	-3109.619	342.602	131.052	-3100.116	458.352	136.783	-3015.256	274.101	136.010	-1921.502	786.509	364.249	-2147.761	970.388	326.657	-1954.168	909.305	346.504	-2059.177	636.301	375.150	-2481.714	653.545	532.729	-2431.845	877.873	557.437	-2225.382	813.300	540.735	-2270.521	624.547	517.464	-2798.495	829.623	612.008	-2623.020	931.815	612.177	-2500.879	769.077	589.268	-2869.408	726.657	557.925	-3035.386	974.225	598.651	-2823.111	951.834	585.880	0.000	0.000	0.000	-3457.950	1189.979	137.283	-3360.632	1012.883	149.255	-3460.908	1074.018	141.321	-2474.343	1339.605	233.906	-2644.532	1174.741	209.068	-2594.997	1370.561	234.562	-2524.079	1143.794	209.196	-3169.717	508.163	383.436	-3282.143	719.446	381.173	-3296.335	557.953	379.682	0.000	0.000	0.000	-3370.433	944.390	385.225	-2830.320	363.957	138.134	-2665.529	534.949	132.186	-2712.129	336.822	142.698	-2786.672	562.374	126.771
-2117.235	1106.567	145.869	-2159.488	1302.618	161.063	-2080.822	1215.776	158.645	-1880.639	306.039	223.407	-1934.408	499.417	206.167	-1852.066	418.888	219.797	-3106.363	346.217	130.849	-3096.685	461.823	137.788	-3012.115	277.490	136.856	-1915.648	789.939	370.624	-2142.528	972.367	330.396	-1948.842	912.533	352.009	-2052.431	639.025	381.352	-2474.399	653.243	535.782	-2429.036	878.285	563.278	-2220.909	817.554	546.065	-2262.561	628.645	521.477	-2793.410	825.790	617.100	-2618.180	929.096	618.611	-2495.743	767.500	593.313	-2863.901	723.575	561.385	-3031.455	969.736	605.846	-2819.007	948.638	592.510	0.000	0.000	0.000	-3449.096	1192.511	135.686	-3353.587	1014.300	152.352	-3453.490	1076.735	140.313	-2473.119	1343.061	245.378	-2642.626	1177.886	218.974	-2593.870	1373.430	247.094	-2522.011	1147.573	218.031	-3167.012	508.649	381.974	-3278.795	720.157	384.781	-3293.515	558.948	380.038	0.000	0.000	0.000	-3365.747	945.356	393.251	-2825.372	367.951	139.057	-2661.852	539.062	132.270	-2707.795	340.480	140.445	-2782.589	565.270	129.008
-2109.169	1108.103	145.357	-2149.266	1304.526	155.479	-2071.826	1216.795	151.052	-1882.066	305.719	232.842	-1934.047	499.431	213.189	-1852.474	418.096	227.264	-3105.158	348.215	129.567	-3094.671	463.718	136.993	-3011.361	278.741	137.477	-1908.932	789.936	374.073	-2133.476	975.671	335.958	-1940.396	912.983	355.675	-2047.742	640.972	385.669	-2467.100	655.795	538.430	-2425.575	882.311	568.064	-2215.326	825.074	553.088	-2253.826	635.948	527.373	-2788.698	823.566	620.356	-2615.638	929.237	623.935	-2490.231	769.659	596.573	-2856.074	720.222	563.852	-3030.748	961.301	607.924	-2817.755	946.433	595.774	0.000	0.000	0.000	-3439.549	1197.862	136.153	-3347.213	1018.857	150.857	-3445.037	1081.507	135.497	-2476.523	1344.929	248.173	-2643.914	1176.922	223.793	-2597.992	1373.033	252.344	-2522.941	1148.473	220.432	-3166.776	508.161	377.310	-3276.912	720.007	385.917	-3292.832	559.500	377.197	0.000	0.000	0.000	-3360.786	944.909	399.784	-2818.539	367.616	139.343	-2656.077	540.174	131.537	-2699.105	341.008	135.914	-2777.167	563.966	133.537
-2101.157	1110.378	144.671	-2136.819	1308.061	148.486	-2061.488	1218.431	142.231	-1894.060	303.010	230.159	-1940.299	498.752	206.748	-1860.021	414.112	222.196	-3110.243	348.407	124.259	-3097.630	463.624	132.351	-3017.611	277.998	130.990	-1903.620	789.096	373.336	-2123.339	980.684	342.220	-1931.594	913.069	357.897	-2045.260	643.452	387.495	-2460.050	661.428	542.927	-2422.449	889.916	571.136	-2214.362	842.121	559.619	-2244.777	646.928	536.187	-2784.535	822.938	622.225	-2614.037	932.746	626.803	-2485.242	775.269	600.225	-2848.509	716.797	563.805	-3032.074	955.068	605.855	-2817.171	944.605	595.759	0.000	0.000	0.000	-3430.006	1205.721	138.918	-3339.619	1024.531	152.542	-3436.571	1089.137	138.763	-2480.861	1341.442	241.289	-2644.989	1170.489	218.883	-2602.780	1368.597	245.493	-2523.622	1144.091	216.456	-3169.405	507.625	370.490	-3275.440	720.787	381.854	-3294.237	561.100	370.263	0.000	0.000	0.000	-3351.259	948.472	393.803	-2809.013	362.941	139.345	-2651.515	538.811	131.216	-2689.396	337.894	129.929	-2770.665	559.829	139.644
-2094.072	1114.245	144.067	-2124.495	1312.548	143.099	-2051.825	1220.866	136.547	-1906.778	303.619	216.551	-1947.765	500.871	198.566	-1870.245	413.963	207.384	-3117.480	347.332	121.453	-3102.193	462.510	129.086	-3026.263	274.927	130.126	-1898.027	789.193	373.354	-2113.968	986.714	348.454	-1923.717	913.921	359.146	-2043.720	646.068	387.901	-2451.226	668.881	551.737	-2420.132	899.973	572.511	-2209.057	854.467	564.263	-2236.101	659.592	546.589	-2781.519	824.418	621.324	-2614.410	938.415	625.691	-2481.432	783.811	604.529	-2840.748	714.912	565.487	-3033.689	947.841	596.060	-2818.084	944.767	590.363	0.000	0.000	0.000	-3421.161	1215.781	144.216	-3335.491	1032.996	154.762	-3431.075	1100.192	144.266	-2481.775	1332.016	216.264	-2644.457	1156.893	206.906	-2603.742	1356.994	221.218	-2522.403	1133.472	201.838	-3173.348	507.701	360.971	-3275.073	723.189	377.305	-3297.253	564.000	363.136	0.000	0.000	0.000	-3346.563	952.049	393.757	-2801.184	357.206	138.585	-2644.761	533.301	132.860	-2681.793	332.298	125.517	-2762.881	553.963	145.009
-2082.810	1120.193	144.806	-2108.010	1319.288	141.591	-2037.756	1225.571	135.586	-1917.047	309.199	195.789	-1954.111	507.380	188.722	-1878.566	418.806	190.787	-3125.161	349.066	118.159	-3107.014	463.724	125.029	-3036.576	274.500	130.996	-1893.967	788.984	374.437	-2104.695	992.731	354.213	-1916.397	914.559	362.174	-2043.624	649.616	387.220	-2444.573	677.157	556.881	-2420.154	909.494	570.853	-2207.783	869.601	566.198	-2229.262	673.800	554.225	-2779.948	826.050	617.602	-2615.582	943.980	622.427	-2477.880	793.574	607.852	-2834.706	714.107	564.333	-3035.612	940.759	588.177	-2819.888	944.768	584.818	0.000	0.000	0.000	-3413.706	1227.731	152.281	-3331.838	1042.527	157.537	-3426.026	1111.683	149.133	-2479.880	1316.541	181.922	-2639.618	1139.868	178.451	-2606.607	1343.617	196.817	-2517.399	1116.928	182.213	-3179.577	510.222	350.573	0.000	0.000	0.000	-3302.158	568.890	353.808	0.000	0.000	0.000	-3342.619	956.997	393.051	-2784.746	344.073	136.113	-2631.730	522.197	136.182	-2665.381	320.953	127.389	-2750.096	541.129	144.286
-2065.854	1129.893	148.886	-2085.258	1329.488	144.401	-2017.575	1233.876	141.731	-1926.859	316.833	174.935	-1956.318	516.605	177.105	-1884.140	425.009	176.281	-3133.696	351.245	109.803	-3113.413	465.466	117.917	-3047.485	274.902	128.307	-1890.307	787.955	373.784	-2095.472	998.928	360.933	-1909.594	914.967	366.747	-2044.849	653.038	380.817	-2440.286	684.194	557.081	-2420.199	917.221	565.622	-2207.145	881.068	564.633	-2225.051	684.385	556.923	-2778.873	829.238	610.103	-2616.628	950.083	613.555	-2481.170	800.085	604.082	-2830.539	715.563	561.820	-3036.347	938.594	576.418	-2820.020	946.263	573.886	0.000	0.000	0.000	-3406.549	1240.309	162.347	-3329.989	1053.987	159.323	-3422.293	1125.995	153.665	-2481.508	1300.624	155.922	-2637.906	1122.528	157.510	-2610.857	1329.975	174.991	-2515.517	1101.114	161.456	-3187.885	514.532	344.816	0.000	0.000	0.000	-3308.973	576.393	350.793	0.000	0.000	0.000	-3338.336	965.585	390.035	-2752.598	323.591	125.926	-2601.809	502.872	147.958	-2635.176	301.983	140.002	-2723.111	521.040	131.970
-2044.023	1140.823	154.041	-2055.828	1341.188	151.569	-1991.493	1243.201	153.959	-1935.840	326.711	153.218	-1958.933	526.954	163.449	-1889.560	433.245	160.588	-3149.475	353.516	103.119	-3125.509	467.003	112.207	-3066.847	274.246	126.293	-1887.274	787.602	370.218	-2085.263	1005.802	364.309	-1902.405	915.456	368.841	-2046.152	657.448	370.329	-2434.913	690.522	552.505	-2420.798	924.506	558.019	-2206.461	893.328	558.741	-2219.887	696.350	554.398	-2778.308	828.030	597.056	-2619.605	953.324	601.283	-2477.140	805.645	596.913	-2828.757	712.445	554.096	-3034.682	935.607	561.307	-2818.007	943.698	559.687	0.000	0.000	0.000	-3398.453	1255.652	168.843	-3326.843	1065.941	160.147	-3417.070	1140.573	159.429	-2489.101	1296.528	157.022	-2640.472	1111.103	148.261	-2615.976	1317.579	158.438	-2516.767	1093.559	157.647	-3200.628	519.989	336.812	0.000	0.000	0.000	-3318.944	586.217	344.051	0.000	0.000	0.000	-3333.482	976.152	385.432	0.000	0.000	0.000	-2581.041	490.070	153.137	-2602.164	285.902	156.958	-2699.799	499.848	137.454
-2022.149	1151.816	154.734	-2025.520	1352.684	155.303	-1965.301	1252.400	158.572	-1945.852	336.597	131.718	-1963.852	537.314	147.762	-1897.121	441.605	142.509	-3167.951	354.536	104.561	-3138.148	466.868	108.388	-3090.859	271.683	133.069	-1883.814	787.540	363.403	-2072.951	1013.067	363.889	-1893.747	915.795	366.570	-2047.098	665.246	358.986	-2417.344	698.997	545.336	-2423.200	930.865	549.808	-2207.832	911.614	551.503	-2210.907	714.416	546.697	-2775.388	820.789	586.810	-2621.092	951.523	592.775	-2471.863	811.573	590.851	-2822.822	704.658	541.883	-3032.668	921.910	547.181	-2817.668	936.456	549.334	0.000	0.000	0.000	-3381.786	1271.154	170.662	-3318.490	1078.411	158.021	-3405.455	1156.725	161.181	-2498.120	1295.542	161.935	-2641.151	1105.766	142.147	-2621.445	1307.939	149.856	-2520.250	1090.999	153.671	-3210.179	524.539	315.794	0.000	0.000	0.000	-3326.143	595.102	327.637	0.000	0.000	0.000	-3325.763	982.483	384.219	0.000	0.000	0.000	-2565.761	475.369	161.576	-2589.088	269.079	185.167	-2690.574	479.688	150.096
-2007.870	1163.320	153.337	-2007.276	1364.352	157.961	-1948.773	1262.156	158.959	-1957.894	339.246	134.641	-1965.983	540.705	142.579	-1903.607	441.863	140.317	-3175.110	357.123	102.477	-3142.048	468.725	104.046	-3101.143	273.163	134.487	-1880.294	789.337	353.130	-2063.602	1019.549	361.145	-1886.302	917.299	359.692	-2046.759	671.441	343.303	-2410.174	705.794	535.766	-2423.010	936.145	538.430	-2206.846	923.222	540.619	-2203.545	726.806	538.706	-2771.080	815.777	576.781	-2620.264	950.973	583.530	-2465.789	817.243	582.159	-2815.705	698.302	529.967	-3030.781	912.023	535.807	-2816.102	931.132	538.452	0.000	0.000	0.000	-3359.666	1284.352	164.254	-3300.482	1090.253	151.275	-3386.056	1171.781	149.293	-2503.715	1291.728	167.806	-2641.503	1099.975	137.645	-2626.748	1302.566	151.945	-2520.854	1088.169	150.555	-3214.531	529.182	296.026	0.000	0.000	0.000	-3328.248	602.865	308.493	0.000	0.000	0.000	-3316.977	988.824	380.115	0.000	0.000	0.000	-2554.477	461.064	170.873	-2576.125	259.033	213.486	-2686.403	464.468	163.052
-2004.033	1172.104	151.339	-2000.107	1372.466	162.371	-1943.269	1269.537	158.342	-1959.732	343.788	138.548	-1968.855	545.484	140.072	-1906.039	446.893	142.001	-3181.204	360.344	100.216	-3145.455	471.208	97.607	-3113.978	274.375	131.447	-1876.823	793.236	341.439	-2057.506	1025.432	353.362	-1881.401	921.064	349.088	-2045.076	677.427	332.918	-2401.744	712.089	532.106	-2422.693	942.625	526.164	-2206.192	938.039	528.175	-2195.138	742.013	533.788	-2766.512	816.639	568.800	-2618.258	954.151	572.014	-2461.490	823.028	574.722	-2809.858	697.541	525.542	-3029.500	909.051	521.210	-2812.533	930.559	527.495	0.000	0.000	0.000	-3333.224	1297.504	159.267	-3281.954	1100.875	143.848	-3362.859	1185.248	144.510	-2504.758	1285.335	171.995	-2639.375	1092.988	133.667	-2627.956	1294.907	156.563	-2517.890	1082.990	146.941	-3220.176	535.424	289.218	0.000	0.000	0.000	-3331.154	613.459	301.380	0.000	0.000	0.000	-3304.598	998.298	370.328	-2645.794	248.561	236.612	-2545.697	449.449	178.626	-2562.304	248.811	224.177	0.000	0.000	0.000
-2003.673	1178.870	147.887	-2000.115	1378.822	163.655	-1943.332	1276.206	154.256	-1957.842	346.088	139.586	-1966.271	548.102	136.893	-1903.885	449.198	140.006	-3186.026	363.733	98.291	-3147.592	474.089	92.084	-3124.380	276.678	129.719	-1871.838	798.587	332.833	-2052.318	1031.299	344.113	-1876.256	926.637	339.341	-2040.114	682.843	326.981	-2397.427	718.797	531.826	-2420.877	949.547	515.473	-2204.541	952.638	516.808	-2186.718	757.450	530.071	-2760.609	817.633	563.866	-2614.923	957.897	563.500	-2455.766	829.645	569.102	-2805.205	697.272	521.285	-3023.379	909.949	514.460	-2806.405	931.280	520.728	0.000	0.000	0.000	-3309.032	1307.816	152.278	-3267.335	1109.758	138.161	-3345.092	1197.021	140.341	-2506.913	1280.604	175.203	-2638.136	1087.421	129.778	-2630.258	1288.447	159.701	-2516.324	1078.806	143.613	-3224.434	544.142	286.877	0.000	0.000	0.000	-3332.080	626.306	297.211	0.000	0.000	0.000	-3291.700	1011.187	362.333	-2633.885	241.875	229.430	-2537.927	442.820	182.434	-2546.705	243.024	223.685	0.000	0.000	0.000
-1996.285	1185.428	141.489	-1991.860	1385.604	155.659	-1935.893	1282.329	144.351	-1958.634	348.857	142.290	-1963.317	550.735	133.628	-1902.846	450.881	139.315	-3189.367	366.828	97.213	-3147.926	477.516	89.651	-3129.594	280.145	129.987	-1866.139	801.380	327.817	-2043.867	1036.097	343.958	-1869.197	929.304	336.111	-2035.824	688.010	320.265	-2388.036	723.280	529.351	-2417.369	953.545	510.728	-2201.333	961.873	511.164	-2178.498	767.557	526.887	-2753.585	817.175	561.366	-2609.479	959.293	560.447	-2449.070	832.559	565.244	-2798.152	697.485	515.728	0.000	0.000	0.000	-2799.920	930.681	518.792	0.000	0.000	0.000	-3295.123	1315.910	153.703	-3255.657	1117.912	137.528	-3332.166	1206.749	141.542	-2505.983	1281.231	174.627	-2635.807	1086.798	130.455	-2629.518	1287.942	160.399	-2513.745	1079.402	143.266	-3224.249	551.120	286.087	0.000	0.000	0.000	-3330.014	635.735	296.345	0.000	0.000	0.000	-3280.748	1019.984	360.263	-2626.645	241.918	227.256	-2529.676	443.470	179.895	-2536.415	243.487	221.906	0.000	0.000	0.000
-1980.741	1190.969	141.484	-1970.190	1390.875	155.427	-1917.354	1285.973	143.949	-1963.092	353.408	146.007	-1964.131	555.139	132.692	-1905.444	454.424	141.758	-3191.019	369.165	97.496	-3147.062	479.679	92.067	-3130.685	281.883	132.138	-1860.688	800.789	324.465	-2032.878	1038.863	349.163	-1860.701	928.528	337.132	-2033.089	691.961	313.010	-2379.364	726.098	527.967	-2411.679	956.026	510.589	-2195.682	966.951	509.949	-2170.493	772.756	525.020	-2746.148	816.413	561.483	-2602.948	959.478	561.904	-2441.726	833.551	564.148	-2789.976	697.008	519.800	0.000	0.000	0.000	-2793.123	930.431	520.333	0.000	0.000	0.000	-3280.389	1318.917	152.185	-3242.562	1120.814	137.417	-3318.414	1209.900	139.482	-2503.073	1284.361	171.849	-2632.687	1088.484	133.472	-2626.965	1290.331	160.183	-2510.196	1082.063	144.415	-3220.290	554.298	287.262	0.000	0.000	0.000	-3325.338	640.197	297.971	0.000	0.000	0.000	-3271.717	1023.989	361.146	-2620.351	245.712	228.200	-2526.894	447.456	173.367	-2530.057	247.725	217.442	-2651.174	447.097	161.934
-1960.220	1190.926	150.742	-1943.266	1389.892	165.590	-1893.700	1284.595	161.957	-1965.199	355.425	146.721	-1962.308	556.788	132.720	-1905.599	454.985	141.689	-3190.772	370.280	99.651	-3144.451	479.073	95.968	-3126.861	281.078	132.324	-1854.869	798.842	325.906	-2022.042	1040.039	352.188	-1852.125	926.229	340.853	-2029.639	693.550	311.584	-2370.487	730.125	530.445	-2405.990	959.552	511.786	-2190.105	973.519	509.721	-2162.266	779.979	526.476	-2738.535	817.561	565.032	-2596.335	961.341	565.120	-2434.202	836.608	566.906	-2782.183	697.787	522.575	0.000	0.000	0.000	-2785.905	931.234	524.070	-2998.334	711.429	519.905	-3268.191	1320.662	151.226	-3235.129	1120.601	137.552	-3308.817	1210.941	138.855	-2500.460	1286.110	169.780	-2629.351	1088.919	135.668	-2624.561	1291.105	160.380	-2506.507	1083.726	144.798	-3214.506	554.384	293.615	0.000	0.000	0.000	-3319.021	640.928	302.459	0.000	0.000	0.000	-3263.114	1025.019	362.029	-2617.121	248.896	222.960	-2519.114	450.886	170.544	-2521.129	250.157	211.040	-2644.493	450.553	160.067
-1940.491	1188.690	158.129	-1920.121	1387.114	174.712	-1872.205	1281.169	168.526	-1971.437	352.736	145.327	-1961.362	554.469	135.679	-1908.308	450.744	143.514	-3188.419	369.710	104.191	-3141.617	477.451	102.198	-3122.493	279.101	134.064	-1848.589	791.630	332.499	-2007.906	1037.583	358.427	-1841.704	918.643	348.346	-2026.320	691.731	317.243	-2362.070	735.387	535.637	-2399.276	964.181	514.425	-2183.519	980.000	512.804	-2154.379	787.088	532.108	-2730.184	820.035	570.568	-2589.374	964.788	568.153	-2426.121	841.698	570.428	-2773.035	699.266	529.433	0.000	0.000	0.000	-2778.396	932.714	529.562	-2990.157	711.747	526.128	-3264.476	1312.715	148.848	-3228.401	1114.108	140.388	-3303.052	1204.122	139.818	-2499.876	1287.612	168.602	-2626.574	1088.581	137.166	-2624.111	1291.105	160.542	-2503.690	1084.876	144.737	-3207.097	551.870	306.654	0.000	0.000	0.000	-3311.422	638.337	315.449	0.000	0.000	0.000	-3255.788	1023.397	368.700	-2615.018	251.518	216.594	-2507.477	454.076	172.366	-2505.653	254.151	209.196	-2632.139	452.603	160.151
-1923.359	1183.030	167.297	-1897.563	1380.810	184.863	-1852.631	1273.726	174.675	-1977.757	349.334	142.311	-1960.968	550.851	139.045	-1911.195	445.490	145.011	-3183.750	366.991	111.628	-3138.521	475.320	110.651	-3116.264	276.219	136.329	-1842.132	781.099	340.132	-1993.279	1032.106	368.314	-1830.959	907.627	357.312	-2022.862	687.581	323.356	-2353.339	738.283	542.575	-2390.803	967.182	521.426	-2175.142	982.941	519.505	-2145.605	790.184	538.436	-2721.081	820.550	578.272	-2581.508	966.892	575.034	-2417.382	844.921	576.390	-2763.525	698.953	534.258	-2984.937	908.490	540.839	-2770.485	932.584	537.682	-2980.397	710.148	534.774	-3262.111	1305.820	147.289	-3225.870	1105.295	144.238	-3301.025	1195.139	141.558	-2497.298	1291.547	165.595	-2622.885	1090.702	141.398	-2621.629	1293.496	160.256	-2499.485	1088.403	146.106	-3197.437	546.762	320.504	0.000	0.000	0.000	-3302.251	632.368	329.881	0.000	0.000	0.000	-3249.560	1018.530	377.756	-2612.105	253.627	214.159	-2495.831	458.365	180.976	-2491.850	258.776	219.751	-2619.458	455.641	168.790
-1901.064	1176.312	182.416	-1865.572	1372.264	203.436	-1825.914	1263.082	193.413	-1986.936	347.256	142.925	-1962.391	547.736	142.712	-1917.084	440.333	148.565	-3175.559	364.754	119.200	-3130.840	472.231	119.602	-3104.227	272.982	139.416	-1836.862	769.651	347.520	-1978.281	1025.631	379.885	-1820.898	895.159	366.569	-2021.357	683.472	327.660	-2344.588	739.316	549.586	-2381.901	968.846	531.086	-2166.302	984.114	528.298	-2136.994	790.881	544.551	-2712.145	819.473	587.741	-2572.975	967.272	586.170	-2408.646	845.800	584.728	-2752.950	698.146	542.573	-2975.383	902.670	550.246	-2763.414	931.375	548.215	-2968.981	706.262	544.386	-3263.267	1293.057	146.631	-3223.482	1095.015	149.096	-3299.887	1183.244	144.967	-2494.095	1293.818	163.060	-2621.050	1092.102	146.007	-2618.609	1294.807	160.628	-2494.951	1090.811	146.741	-3184.784	540.425	331.049	0.000	0.000	0.000	-3291.031	624.584	339.901	-3327.994	905.128	371.479	-3243.668	1010.699	386.367	-2606.446	255.271	220.714	-2486.667	459.825	193.427	-2481.695	260.995	235.620	-2609.782	456.547	182.445
-1873.917	1169.448	200.090	-1830.265	1363.054	227.269	-1795.199	1252.419	217.070	-1997.780	347.345	143.079	-1964.212	545.042	148.125	-1924.321	436.008	152.491	-3165.673	362.306	126.507	-3124.313	467.777	127.059	-3094.100	268.393	139.449	-1832.560	756.695	355.841	-1962.910	1018.310	391.624	-1811.157	881.638	378.100	-2020.641	679.601	332.517	-2337.575	740.133	555.125	-2372.805	971.261	540.797	-2156.927	985.078	537.695	-2128.985	791.578	550.787	-2703.146	819.527	596.630	-2565.099	967.858	595.823	-2400.037	847.025	592.005	-2742.486	697.807	547.558	-2967.865	898.562	561.457	-2756.470	930.404	558.594	-2956.253	702.922	554.989	-3262.903	1281.505	148.101	-3218.725	1083.697	154.556	-3297.027	1170.367	148.495	-2491.678	1295.136	159.512	-2617.077	1091.972	149.492	-2616.160	1295.010	158.594	-2490.942	1091.523	148.377	-3173.044	532.822	345.753	0.000	0.000	0.000	-3280.174	615.440	354.950	-3320.917	895.856	383.020	-3238.427	1003.560	395.642	-2596.105	256.498	241.317	-2477.611	461.048	204.801	-2471.340	262.707	251.056	-2600.557	456.737	196.949
-1850.555	1160.699	217.617	-1798.879	1351.442	251.525	-1768.493	1239.792	237.126	-2007.779	345.588	141.183	-1966.377	541.665	152.341	-1931.021	431.073	154.889	-3155.917	358.956	133.151	-3118.529	462.611	133.949	-3086.426	263.285	138.234	-1828.437	743.720	366.629	-1947.391	1010.479	402.505	-1801.825	866.780	389.590	-2019.694	675.074	340.357	-2328.908	741.814	562.239	-2364.852	974.906	548.724	-2148.967	989.100	546.414	-2120.367	794.307	558.443	-2694.364	819.678	603.838	-2557.774	969.709	604.187	-2391.601	850.465	598.807	-2731.253	697.878	555.286	-2962.263	894.945	573.563	-2749.484	930.275	568.152	-2944.536	699.248	563.283	-3258.764	1271.472	154.862	-3214.506	1073.573	161.852	-3293.201	1159.898	155.500	-2491.217	1297.627	156.758	-2614.037	1093.097	151.788	-2615.748	1295.886	156.749	-2488.204	1093.798	149.749	-3162.576	525.133	361.062	0.000	0.000	0.000	-3270.534	607.085	368.799	-3313.656	887.483	392.144	-3231.804	996.091	402.140	-2579.367	261.185	254.253	-2465.913	465.105	214.687	-2456.756	267.338	263.069	-2587.673	458.826	206.564
