NO_OF_FRAMES	905
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:44:51	1350659.19285559
DATA_INCLUDED	3D
MARKER_NAMES	A3	A1	A2	B1	B3	B2	G3	G1	G2	G4	C1	C4	C3	C2	D4	D2	D3	D1	E3	E2	E1	F1	F2	F3	L3	L2	L1	L4	L5	J2	J3	J1	H4	H1	H2	H3	K2	K4	K1	K3
A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B1 X	B1 Y	B1 Z	B3 X	B3 Y	B3 Z	B2 X	B2 Y	B2 Z	G3 X	G3 Y	G3 Z	G1 X	G1 Y	G1 Z	G2 X	G2 Y	G2 Z	G4 X	G4 Y	G4 Z	C1 X	C1 Y	C1 Z	C4 X	C4 Y	C4 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	D4 X	D4 Y	D4 Z	D2 X	D2 Y	D2 Z	D3 X	D3 Y	D3 Z	D1 X	D1 Y	D1 Z	E3 X	E3 Y	E3 Z	E2 X	E2 Y	E2 Z	E1 X	E1 Y	E1 Z	F1 X	F1 Y	F1 Z	F2 X	F2 Y	F2 Z	F3 X	F3 Y	F3 Z	L3 X	L3 Y	L3 Z	L2 X	L2 Y	L2 Z	L1 X	L1 Y	L1 Z	L4 X	L4 Y	L4 Z	L5 X	L5 Y	L5 Z	J2 X	J2 Y	J2 Z	J3 X	J3 Y	J3 Z	J1 X	J1 Y	J1 Z	H4 X	H4 Y	H4 Z	H1 X	H1 Y	H1 Z	H2 X	H2 Y	H2 Z	H3 X	H3 Y	H3 Z	K2 X	K2 Y	K2 Z	K4 X	K4 Y	K4 Z	K1 X	K1 Y	K1 Z	K3 X	K3 Y	K3 Z	
-914.486	1684.658	144.165	-903.505	1885.466	145.367	-851.895	1781.002	135.937	-892.397	1054.398	189.504	-891.744	853.318	206.081	-834.083	953.762	196.815	-782.821	1322.836	361.967	-954.252	1560.078	346.505	-783.451	1449.855	350.911	-954.181	1212.914	377.320	-1207.008	1979.368	226.398	-1294.696	1796.401	205.856	-1406.068	1849.833	203.852	-1319.056	2033.168	225.500	-1643.048	1047.066	148.273	-1673.178	1284.891	140.034	-1757.013	1099.029	154.382	-1561.213	1233.292	137.911	-2030.697	1978.508	164.718	-2071.564	2088.709	163.481	-1997.158	2176.757	154.694	-2169.961	1370.056	173.870	-2248.016	1286.898	179.253	-2214.702	1174.157	188.493	-2134.989	1700.669	399.138	-2179.313	1857.709	393.205	-2062.804	1928.578	386.128	-2246.139	1582.992	408.905	-2177.156	1465.245	410.125	-1434.461	1636.313	602.375	-1626.219	1569.401	613.829	-1343.966	1453.772	602.491	-1139.819	1269.015	559.859	-1067.108	1450.652	552.370	-1260.348	1546.422	555.466	-1345.688	1329.200	564.774	-1838.190	1748.046	580.454	-1711.871	1471.754	569.246	-1630.812	1689.503	572.575	-1907.751	1564.518	578.912
-900.579	1686.018	141.191	-882.583	1886.170	144.381	-835.204	1779.896	132.038	-902.779	1054.463	172.148	-911.229	853.253	182.403	-849.268	951.284	174.039	-780.129	1314.650	351.904	-942.661	1558.389	344.472	-775.507	1441.553	343.831	-955.204	1210.413	366.477	-1200.004	1969.288	208.008	-1289.991	1786.859	193.127	-1400.726	1841.555	192.153	-1311.381	2024.215	207.863	-1643.963	1044.239	147.443	-1673.763	1280.282	144.093	-1758.333	1097.672	152.017	-1560.785	1229.801	140.793	-2027.299	1977.881	164.966	-2068.973	2087.741	162.095	-1995.608	2176.663	153.302	-2163.655	1366.357	175.573	-2241.029	1281.865	184.718	-2205.417	1170.511	195.927	-2130.837	1697.670	398.111	-2176.059	1854.695	395.251	-2059.725	1926.140	391.565	-2241.478	1579.323	403.357	-2171.741	1461.828	402.994	-1427.391	1641.199	600.091	-1619.062	1572.340	612.488	-1335.899	1459.702	602.013	-1129.711	1276.505	559.428	-1059.032	1458.744	546.773	-1253.314	1552.576	551.124	-1335.881	1335.289	565.695	-1838.850	1741.254	579.174	-1701.138	1470.691	569.290	-1629.263	1691.410	571.054	-1900.515	1555.287	578.907
-883.368	1688.088	141.104	-855.310	1887.482	148.690	-812.554	1779.796	136.105	-915.263	1060.217	148.928	-930.743	859.012	150.691	-865.479	955.421	147.378	-779.609	1306.549	338.167	-931.325	1557.997	341.615	-769.012	1433.615	334.835	-957.076	1210.461	352.223	-1198.055	1956.337	176.419	-1288.691	1773.219	174.302	-1399.277	1827.994	169.172	-1309.427	2011.102	171.444	-1646.377	1040.045	145.526	-1670.565	1276.894	148.138	-1757.619	1093.508	150.141	-1559.061	1224.412	143.053	-2020.851	1977.342	165.632	-2061.157	2087.575	163.142	-1988.396	2175.868	154.054	-2159.962	1368.309	172.391	-2238.514	1285.413	177.907	-2205.598	1172.950	189.248	-2125.748	1697.708	398.516	-2169.723	1854.952	397.256	-2052.840	1925.417	392.649	-2237.827	1580.209	404.573	-2169.229	1462.148	403.321	-1422.109	1645.258	596.862	-1612.514	1574.643	611.741	-1328.442	1464.785	600.181	-1119.221	1284.466	555.579	-1051.877	1467.675	539.019	-1247.687	1557.381	545.412	-1326.272	1339.962	564.475	-1836.649	1737.073	576.379	-1693.137	1470.252	570.369	-1626.286	1692.786	568.041	-1894.242	1550.875	579.699
-863.337	1691.587	141.225	-826.729	1889.470	152.198	-788.669	1780.292	138.903	-926.161	1062.161	140.535	-952.215	863.123	145.858	-882.390	955.919	139.710	-778.188	1299.559	324.443	-917.206	1557.576	339.880	-761.687	1425.924	326.054	-962.081	1211.602	334.010	-1209.653	1950.595	163.391	-1295.873	1765.475	159.792	-1407.884	1817.794	155.665	-1321.884	2003.181	157.617	-1633.608	1024.789	147.567	-1665.152	1262.009	145.920	-1748.722	1076.801	148.765	-1552.557	1211.377	144.496	-2011.335	1978.290	166.340	-2050.139	2089.071	163.070	-1976.511	2176.170	153.308	-2163.451	1376.552	164.342	-2242.177	1294.801	166.732	-2211.738	1181.418	174.740	-2121.395	1700.372	398.695	-2162.590	1858.352	398.100	-2044.487	1926.875	394.826	-2235.372	1584.790	403.398	-2169.002	1465.673	401.424	-1417.448	1649.458	589.833	-1606.288	1576.595	608.600	-1320.452	1471.096	594.376	-1111.289	1290.217	548.394	-1044.588	1473.713	527.716	-1240.116	1563.295	537.260	-1318.654	1346.127	558.834	-1834.708	1733.157	571.476	-1684.195	1470.238	571.785	-1622.277	1693.277	558.683	-1887.262	1545.747	583.170
-841.520	1692.047	139.584	-797.119	1887.873	155.152	-764.270	1777.348	139.172	-930.146	1063.093	138.300	-963.180	864.802	148.610	-889.612	954.495	142.392	-775.524	1294.247	314.549	-903.742	1557.339	330.681	-753.608	1419.805	317.427	-962.500	1214.804	322.909	-1228.149	1949.830	166.952	-1305.921	1763.931	156.843	-1420.344	1811.089	153.646	-1341.929	1999.313	161.472	-1614.325	1003.889	153.778	-1654.970	1238.632	139.825	-1729.630	1049.868	147.945	-1539.605	1193.135	145.311	-2001.586	1984.818	165.608	-2037.453	2096.519	160.350	-1960.630	2180.725	151.089	-2167.976	1393.302	152.214	-2253.978	1313.840	156.976	-2223.359	1199.250	156.474	-2117.648	1704.140	400.057	-2154.721	1863.148	408.078	-2034.854	1928.684	407.140	-2234.740	1592.323	401.583	-2171.315	1471.073	391.592	-1417.062	1651.813	577.807	-1602.599	1570.537	600.545	-1313.409	1476.539	584.521	-1096.536	1305.284	539.536	-1039.362	1492.309	517.310	-1240.197	1570.955	524.186	-1306.490	1351.050	551.728	-1835.816	1721.134	569.488	-1678.638	1463.021	566.131	-1622.462	1687.411	554.391	-1882.930	1531.445	578.110
-824.673	1693.670	136.621	-775.451	1888.068	157.360	-744.585	1776.370	139.584	-927.751	1063.715	135.930	-967.202	866.470	150.967	-890.790	953.758	143.049	-771.293	1293.095	308.378	-893.381	1560.503	323.714	-746.459	1418.726	312.199	-960.079	1218.478	314.337	-1240.194	1953.138	167.762	-1312.353	1762.709	155.279	-1427.585	1807.749	147.059	-1355.960	1997.666	159.212	-1590.356	986.995	162.253	-1641.528	1218.833	139.759	-1707.402	1027.511	153.545	-1522.170	1177.122	149.562	-1985.768	1992.004	167.056	-2016.842	2105.345	162.548	-1936.451	2187.860	153.272	-2177.246	1404.704	146.943	-2261.555	1326.265	149.314	-2237.219	1211.911	154.658	-2113.412	1709.843	397.995	-2143.738	1869.540	414.014	-2021.245	1929.989	415.793	-2234.691	1602.387	392.606	-2176.682	1479.988	377.592	-1420.779	1649.701	568.861	-1601.921	1558.671	586.833	-1309.848	1478.578	574.560	-1083.286	1320.023	532.045	-1037.482	1508.941	503.903	-1241.729	1577.328	511.447	-1295.976	1354.529	544.252	-1838.153	1707.676	563.722	-1676.625	1452.455	559.590	-1624.204	1677.762	545.990	-1881.169	1517.007	571.860
-812.480	1700.382	135.646	-759.846	1894.077	156.897	-731.194	1781.892	138.029	-927.202	1069.066	131.824	-966.761	873.211	156.198	-890.215	959.952	143.789	-766.889	1294.223	301.825	-884.569	1562.537	326.594	-739.890	1419.014	310.912	-957.615	1222.394	302.600	-1246.105	1950.509	171.614	-1314.662	1758.923	151.895	-1430.423	1802.456	141.639	-1362.473	1992.841	161.973	-1575.639	972.208	169.953	-1633.696	1202.195	138.222	-1695.500	1010.438	158.125	-1514.328	1165.183	149.361	-1963.276	1999.056	169.072	-1988.952	2113.740	170.250	-1904.441	2192.039	166.899	-2181.789	1411.603	143.830	-2272.949	1340.107	149.280	-2253.851	1224.574	156.726	-2105.811	1716.545	387.160	-2128.498	1877.462	403.709	-2003.416	1932.087	407.142	-2231.734	1614.286	379.388	-2179.325	1489.836	364.305	-1421.932	1645.675	560.976	-1600.745	1550.969	578.237	-1307.376	1476.912	566.055	-1077.740	1323.359	523.561	-1035.412	1514.349	497.641	-1240.879	1578.471	505.722	-1290.484	1353.663	535.130	-1837.824	1698.383	552.606	-1675.168	1444.360	550.977	-1623.623	1669.859	535.104	-1880.193	1507.884	565.513
-800.761	1705.964	138.991	-747.001	1898.849	162.767	-718.189	1786.279	147.002	-923.065	1072.104	127.709	-965.522	877.518	158.332	-887.869	962.655	141.327	-762.404	1297.947	299.096	-878.449	1566.375	325.638	-734.647	1422.451	310.130	-953.685	1227.376	295.906	-1249.626	1944.087	175.600	-1314.379	1753.378	147.804	-1430.930	1794.533	138.974	-1366.386	1985.369	167.314	-1569.688	959.601	168.598	-1630.249	1188.947	139.011	-1690.137	996.716	163.516	-1511.609	1153.837	143.207	-1934.190	2004.938	168.289	-1954.857	2120.445	173.338	-1866.293	2196.723	176.571	-2179.015	1418.306	138.945	-2272.765	1352.488	147.810	-2260.072	1236.215	161.268	-2096.373	1723.300	370.532	-2112.574	1884.797	389.174	-1985.410	1933.924	397.375	-2226.621	1626.858	357.216	-2178.828	1500.504	341.803	-1423.676	1641.875	554.286	-1600.870	1544.550	571.665	-1305.979	1475.452	560.505	-1069.190	1332.641	519.336	-1035.019	1523.912	490.316	-1243.711	1579.060	497.039	-1282.994	1353.553	531.230	-1838.329	1690.097	543.519	-1673.357	1436.405	541.797	-1624.039	1661.667	526.922	-1879.752	1499.205	555.127
-792.124	1707.849	139.776	-738.044	1900.471	163.766	-709.351	1787.907	149.012	-919.757	1075.321	125.988	-961.563	880.704	157.157	-884.350	965.878	138.912	-757.617	1300.083	299.831	-872.909	1568.680	324.939	-729.362	1424.448	310.616	-949.081	1230.119	294.193	-1250.220	1939.574	176.340	-1313.671	1748.789	144.168	-1432.363	1789.464	138.266	-1367.537	1979.918	169.969	-1562.307	951.309	168.697	-1624.222	1179.905	136.692	-1682.620	987.414	162.386	-1502.637	1144.377	143.243	-1902.427	2007.995	161.807	-1917.497	2124.429	167.227	-1826.098	2195.260	178.585	-2178.987	1426.028	132.442	-2273.478	1361.146	145.219	-2263.057	1245.109	163.400	-2085.573	1731.708	355.351	-2095.682	1893.512	373.909	-1966.824	1937.115	385.789	-2219.305	1641.679	338.226	-2176.789	1513.202	324.249	-1424.387	1638.257	549.502	-1600.163	1538.262	565.732	-1304.298	1473.610	556.155	-1060.602	1342.685	516.480	-1035.456	1534.115	483.028	-1246.248	1580.080	491.059	-1275.041	1353.564	528.647	-1837.543	1683.658	534.331	-1671.690	1429.748	533.273	-1623.084	1655.778	520.336	-1878.610	1491.866	543.960
-782.820	1706.849	137.456	-725.869	1899.027	159.193	-699.407	1786.044	142.175	-918.875	1075.944	126.473	-964.660	882.238	158.246	-885.630	965.952	140.438	-754.163	1295.069	300.176	-864.409	1565.573	330.285	-723.673	1418.603	314.529	-946.988	1229.243	291.388	-1252.694	1939.514	176.999	-1312.987	1747.497	142.935	-1432.078	1787.018	136.808	-1370.692	1977.713	170.219	-1547.699	945.227	168.674	-1613.562	1171.945	132.033	-1667.591	978.298	158.474	-1491.793	1139.236	141.898	-1873.647	2006.184	153.181	-1882.665	2123.520	159.703	-1787.421	2189.396	172.533	-2179.944	1433.686	124.198	-2278.092	1373.545	135.278	-2274.138	1259.057	161.223	-2073.016	1742.609	345.174	-2074.067	1905.405	358.619	-1942.989	1942.396	369.390	-2211.263	1659.171	330.853	-2175.776	1528.384	320.568	-1423.086	1635.461	545.844	-1597.916	1534.052	560.802	-1301.470	1471.971	552.354	-1056.703	1342.932	514.413	-1032.577	1535.296	484.567	-1243.136	1580.078	490.294	-1271.181	1352.157	524.806	-1832.577	1683.230	526.872	-1670.443	1426.279	528.531	-1618.445	1651.548	514.465	-1876.754	1492.132	538.549
-767.883	1698.663	139.955	-705.575	1888.978	161.115	-682.073	1775.047	146.699	-917.930	1072.344	128.625	-970.136	879.752	158.028	-888.253	961.246	142.053	-751.358	1288.999	305.927	-856.188	1561.440	331.953	-718.516	1411.287	319.378	-945.584	1226.787	294.463	-1253.004	1940.185	176.847	-1310.228	1747.596	142.625	-1430.250	1785.283	137.141	-1371.516	1976.956	170.476	-1535.337	942.832	165.881	-1603.534	1168.960	129.367	-1654.992	974.724	153.292	-1480.780	1137.488	141.090	-1851.336	2003.105	147.514	-1856.378	2120.306	153.454	-1759.359	2182.669	163.616	-2176.752	1440.331	117.583	-2278.491	1385.641	127.541	-2281.860	1273.216	159.758	-2060.787	1751.012	338.194	-2055.039	1913.823	350.558	-1922.626	1945.093	361.611	-2202.292	1673.148	323.606	-2172.600	1540.961	315.017	-1421.513	1634.477	545.003	-1595.249	1530.529	558.703	-1298.552	1473.136	551.461	-1050.384	1347.137	514.860	-1029.662	1539.875	483.651	-1241.602	1580.623	488.684	-1265.315	1353.077	524.660	-1829.740	1679.822	522.905	-1667.699	1422.635	525.656	-1615.414	1647.874	512.343	-1873.919	1488.514	534.111
-748.671	1686.573	145.355	-681.761	1875.128	165.158	-660.850	1760.264	156.749	-919.447	1068.924	132.051	-975.631	876.900	157.455	-892.173	957.186	144.542	-749.414	1280.198	313.108	-846.861	1555.518	335.648	-713.237	1401.583	325.754	-945.043	1223.172	299.856	-1252.936	1941.896	176.306	-1308.392	1748.314	143.429	-1428.102	1784.671	138.341	-1371.839	1977.106	170.216	-1525.268	942.894	159.838	-1597.448	1169.542	129.929	-1645.383	974.072	150.841	-1472.965	1138.478	137.967	-1835.810	2003.663	147.380	-1836.115	2120.445	156.855	-1735.501	2179.239	166.741	-2174.475	1444.495	116.602	-2277.349	1391.822	127.546	-2282.931	1279.985	160.552	-2051.051	1754.400	333.669	-2041.350	1917.060	344.447	-1908.314	1945.118	356.772	-2194.470	1680.226	318.074	-2168.118	1547.230	311.203	-1419.120	1634.726	545.751	-1591.340	1527.856	556.920	-1294.247	1474.509	552.760	-1044.084	1352.356	518.256	-1025.616	1544.297	484.128	-1238.001	1582.694	489.336	-1259.349	1355.119	526.373	-1827.044	1675.106	522.271	-1662.671	1419.549	524.893	-1613.080	1645.526	512.676	-1869.590	1482.973	532.682
-729.025	1673.921	146.709	-655.371	1860.328	161.416	-638.400	1744.636	154.138	-921.965	1064.766	136.408	-986.941	875.267	158.591	-899.636	951.914	149.651	-748.499	1267.703	322.583	-834.661	1546.734	345.589	-707.494	1387.475	337.517	-946.579	1219.403	304.475	-1251.383	1943.782	174.819	-1305.311	1749.706	144.276	-1425.562	1784.182	139.642	-1370.693	1977.886	169.997	-1515.301	943.130	160.848	-1584.752	1169.081	129.637	-1635.665	973.036	152.014	-1464.885	1139.173	138.850	-1825.314	1998.345	148.523	-1825.606	2114.976	159.330	-1726.105	2173.592	168.352	-2174.909	1446.739	118.062	-2277.347	1394.942	128.141	-2283.922	1282.926	160.467	-2043.522	1754.616	335.039	-2030.839	1917.164	344.627	-1897.160	1943.220	354.988	-2188.402	1682.758	321.943	-2167.542	1549.960	318.368	-1415.022	1634.677	548.359	-1587.423	1527.986	561.522	-1289.005	1475.263	554.712	-1039.650	1353.190	521.582	-1019.916	1546.014	491.321	-1232.607	1584.291	493.162	-1254.245	1356.367	528.348	-1823.099	1669.693	522.397	-1656.110	1417.507	526.694	-1610.024	1644.302	514.924	-1864.020	1477.692	533.828
-712.496	1657.939	152.937	-630.885	1841.916	164.808	-619.008	1725.159	161.162	-923.525	1059.625	140.619	-995.778	871.991	157.040	-905.521	945.571	152.557	-747.758	1255.963	332.185	-824.332	1538.066	352.940	-702.721	1374.471	347.198	-947.098	1214.650	312.671	-1251.461	1946.766	173.396	-1303.158	1751.688	145.664	-1423.223	1785.001	141.569	-1371.278	1979.249	168.854	-1501.831	943.476	164.182	-1574.060	1168.570	132.286	-1622.442	971.802	154.185	-1453.979	1140.310	142.849	-1819.997	1994.381	148.365	-1819.661	2111.323	156.877	-1718.410	2169.932	165.567	-2172.203	1447.354	121.769	-2274.923	1396.077	131.887	-2281.836	1283.480	161.330	-2038.104	1751.602	340.462	-2024.609	1914.114	350.626	-1890.871	1939.616	360.295	-2183.306	1680.385	328.053	-2158.743	1547.169	320.465	-1411.175	1634.443	552.799	-1582.363	1526.575	566.852	-1283.160	1476.135	558.522	-1033.114	1356.159	527.141	-1014.394	1549.225	496.417	-1227.467	1586.195	497.519	-1247.865	1358.285	532.406	-1821.229	1661.778	524.339	-1648.815	1413.415	529.871	-1606.997	1641.823	519.604	-1857.695	1469.955	536.287
-694.541	1642.889	161.089	-605.768	1823.633	174.077	-598.628	1706.419	170.705	-927.855	1055.589	145.550	-1006.918	870.192	156.378	-914.061	940.708	157.057	-748.818	1243.586	340.895	-812.778	1528.411	359.907	-698.855	1359.964	356.764	-948.703	1210.377	318.478	-1251.793	1949.565	172.148	-1301.931	1753.998	145.499	-1420.657	1783.768	140.976	-1372.192	1980.225	167.594	-1487.647	943.172	168.201	-1562.082	1167.169	136.297	-1608.533	969.984	157.460	-1442.167	1140.547	147.653	-1816.893	1988.415	148.801	-1816.004	2105.419	153.204	-1715.896	2163.260	161.434	-2168.580	1445.798	126.340	-2271.600	1394.946	136.688	-2278.643	1281.082	161.624	-2034.103	1746.547	348.389	-2021.004	1908.796	359.029	-1887.276	1934.709	368.471	-2179.222	1674.969	336.089	-2154.294	1541.901	327.783	-1407.129	1634.162	559.144	-1576.057	1522.910	570.243	-1276.518	1478.017	565.119	-1025.587	1359.837	530.962	-1008.989	1552.422	500.365	-1222.180	1589.633	503.664	-1240.816	1359.734	537.323	-1817.781	1656.035	532.701	-1641.325	1409.695	534.181	-1603.357	1638.846	526.428	-1851.148	1462.826	541.229
-676.556	1629.893	171.698	-580.773	1806.151	186.255	-578.437	1689.446	181.181	-934.555	1055.139	148.368	-1020.926	871.489	157.710	-925.194	938.093	163.455	-750.383	1230.403	346.827	-802.493	1517.924	369.949	-695.435	1344.372	364.720	-951.403	1206.677	321.800	-1251.307	1952.047	170.461	-1299.303	1755.694	146.995	-1418.563	1783.968	143.081	-1372.022	1981.356	166.822	-1475.983	943.677	174.128	-1552.942	1166.810	141.934	-1597.169	968.857	163.028	-1432.875	1141.383	153.707	-1815.966	1979.001	149.882	-1816.198	2096.418	150.341	-1715.517	2155.454	156.995	-2165.426	1442.020	133.107	-2268.130	1390.241	143.013	-2274.264	1275.363	161.913	-2030.743	1740.033	357.652	-2018.768	1902.665	366.208	-1885.198	1929.506	373.359	-2175.387	1667.265	348.461	-2149.741	1534.416	341.202	-1401.187	1632.945	566.621	-1569.171	1520.179	576.761	-1269.179	1477.565	571.289	-1018.761	1359.939	535.146	-1002.130	1553.088	507.912	-1215.362	1590.036	511.337	-1233.516	1359.474	541.359	-1811.812	1652.418	541.923	-1633.968	1407.069	540.639	-1597.169	1636.406	533.751	-1844.144	1459.427	549.492
-659.798	1618.231	188.221	-558.058	1791.329	210.639	-559.690	1673.933	203.672	-935.348	1049.478	153.618	-1029.903	871.033	157.143	-932.340	934.353	166.500	-750.472	1220.231	354.150	-792.873	1509.470	376.915	-691.710	1332.490	372.423	-951.537	1203.453	326.947	-1250.127	1953.381	168.062	-1296.457	1756.330	148.988	-1416.319	1784.295	146.766	-1371.177	1981.547	165.658	-1467.066	944.331	179.275	-1546.834	1167.092	150.045	-1588.667	968.910	171.537	-1425.833	1142.267	158.781	-1818.771	1972.344	152.199	-1819.956	2090.163	149.915	-1719.995	2149.148	153.871	-2159.696	1436.314	139.675	-2263.323	1384.316	149.626	-2267.604	1268.602	162.450	-2027.940	1732.199	367.575	-2018.134	1895.004	376.887	-1884.846	1923.646	383.405	-2171.725	1657.551	358.643	-2144.806	1524.406	351.563	-1395.138	1632.246	573.706	-1562.035	1517.680	583.406	-1261.606	1478.170	577.229	-1010.753	1361.722	539.412	-995.191	1555.288	513.417	-1208.784	1590.995	517.406	-1225.396	1360.497	545.969	-1806.888	1646.347	550.462	-1624.633	1403.268	545.618	-1592.176	1634.019	541.486	-1836.019	1453.135	556.316
-643.544	1607.693	205.082	-537.312	1777.143	233.811	-541.277	1659.675	224.191	-937.920	1047.913	156.143	-1037.774	872.978	155.754	-938.434	933.083	167.151	-750.015	1211.510	360.906	-783.285	1501.830	384.074	-688.051	1321.323	379.980	-951.667	1201.089	331.640	-1248.886	1953.110	165.988	-1293.575	1755.486	150.316	-1414.222	1781.995	149.214	-1370.109	1980.161	164.862	-1457.250	943.144	184.671	-1538.732	1165.387	155.508	-1579.025	966.963	177.604	-1417.323	1141.266	163.719	-1823.026	1967.168	156.250	-1826.195	2085.092	152.741	-1727.490	2145.600	152.584	-2156.362	1435.362	144.062	-2257.297	1379.554	153.058	-2260.579	1263.435	161.071	-2024.588	1725.115	378.255	-2016.663	1887.881	388.959	-1883.640	1918.151	393.510	-2167.445	1648.599	370.749	-2143.019	1517.012	365.044	-1388.617	1631.499	579.242	-1554.950	1515.264	589.713	-1253.838	1478.424	581.740	-1002.650	1362.892	544.364	-988.415	1557.943	518.419	-1202.318	1591.943	522.594	-1217.307	1361.319	550.140	-1801.517	1640.722	558.031	-1615.235	1400.051	550.070	-1586.729	1631.740	548.385	-1827.729	1446.937	561.986
-628.412	1598.970	218.594	-518.732	1765.489	251.991	-526.028	1648.963	238.624	-939.352	1048.242	159.513	-1046.033	877.215	154.724	-944.873	934.170	167.111	-749.238	1203.363	364.957	-774.071	1494.304	392.165	-684.115	1310.853	386.561	-950.847	1199.607	333.843	-1248.245	1952.914	163.959	-1290.770	1754.615	151.309	-1411.250	1780.212	151.270	-1369.833	1978.567	163.741	-1444.548	941.514	190.159	-1528.313	1162.515	159.337	-1566.602	963.844	181.846	-1406.858	1139.932	168.852	-1826.095	1962.346	161.053	-1830.796	2080.435	157.885	-1732.488	2141.986	152.699	-2151.857	1435.680	144.838	-2252.347	1375.629	154.391	-2254.937	1259.409	159.108	-2020.383	1719.635	386.452	-2013.592	1882.465	396.793	-1880.760	1913.765	399.958	-2162.795	1642.148	380.907	-2133.799	1509.897	372.232	-1382.351	1630.082	584.258	-1547.629	1513.250	593.612	-1246.562	1477.923	585.466	-995.079	1364.743	546.061	-981.350	1557.998	524.602	-1195.258	1591.468	528.150	-1210.281	1360.537	553.342	-1795.019	1636.822	563.819	-1608.377	1397.547	554.966	-1580.429	1629.146	553.859	-1820.186	1442.644	567.101
-618.083	1592.557	229.747	-505.311	1756.492	266.957	-515.118	1640.450	252.640	-937.799	1047.992	160.607	-1049.084	879.318	153.013	-946.695	934.242	164.899	-746.345	1198.246	367.883	-766.836	1489.318	397.929	-679.614	1304.380	390.852	-950.167	1198.638	334.957	-1247.132	1953.099	161.876	-1287.614	1754.240	152.050	-1408.454	1778.178	152.773	-1368.978	1977.544	162.664	-1432.469	940.796	194.702	-1518.552	1160.925	163.523	-1554.732	961.643	185.846	-1397.039	1139.542	173.615	-1825.817	1959.106	163.198	-1830.969	2077.254	158.124	-1735.447	2139.029	151.991	-2144.654	1431.144	149.028	-2245.028	1371.627	156.642	-2246.872	1255.318	158.785	-2015.852	1713.687	391.496	-2010.733	1876.960	404.097	-1878.233	1909.479	407.223	-2157.744	1635.454	385.988	-2127.388	1503.483	375.538	-1376.260	1628.875	588.509	-1541.467	1511.079	597.897	-1239.991	1477.552	589.830	-989.599	1362.505	549.560	-974.380	1555.131	529.824	-1187.552	1590.340	533.077	-1204.922	1359.144	556.828	-1790.317	1632.086	568.246	-1602.426	1395.473	559.003	-1575.504	1626.776	558.074	-1813.394	1437.828	570.385
-613.506	1590.215	235.859	-500.841	1753.777	275.554	-510.704	1637.797	260.386	-938.300	1047.479	154.716	-1045.485	877.719	150.850	-942.622	932.110	161.236	-740.579	1195.939	370.412	-761.402	1487.008	400.068	-673.987	1302.208	392.592	-944.315	1196.019	338.915	-1243.355	1952.165	159.288	-1283.240	1752.870	152.858	-1404.243	1776.698	155.650	-1365.217	1976.095	162.134	-1424.972	940.091	198.743	-1511.239	1159.945	166.423	-1547.156	960.643	189.090	-1389.904	1138.628	177.345	-1821.264	1955.766	164.657	-1827.552	2074.347	158.358	-1731.984	2137.175	153.391	-2136.293	1426.810	150.703	-2236.261	1366.460	157.805	-2237.529	1250.345	158.831	-2011.762	1710.288	392.673	-2008.300	1873.052	404.239	-1876.097	1906.814	408.605	-2152.755	1630.132	385.747	-2121.158	1498.465	376.189	-1370.422	1626.790	592.249	-1536.055	1508.724	601.780	-1234.461	1475.266	593.614	-985.416	1356.665	553.258	-968.014	1550.299	534.496	-1180.736	1587.921	537.727	-1200.401	1356.681	560.044	-1783.667	1632.474	570.464	-1597.866	1394.273	562.637	-1568.782	1625.121	561.016	-1807.524	1437.955	571.239
