NO_OF_FRAMES	1066
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:40:07	1350375.27588781
DATA_INCLUDED	3D
MARKER_NAMES	L5	L2	L3	L4	L1	E3	E1	E2	C4	C3	C2	C1	A3	A1	A2	B3	B1	B2	D2	D1	D4	D3	F1	F3	F2	H2	H1	H3	H4	K1	K4	K2	K3	J3	J2	J1	G2	G1	G3	G4
L5 X	L5 Y	L5 Z	L2 X	L2 Y	L2 Z	L3 X	L3 Y	L3 Z	L4 X	L4 Y	L4 Z	L1 X	L1 Y	L1 Z	E3 X	E3 Y	E3 Z	E1 X	E1 Y	E1 Z	E2 X	E2 Y	E2 Z	C4 X	C4 Y	C4 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	C1 X	C1 Y	C1 Z	A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B3 X	B3 Y	B3 Z	B1 X	B1 Y	B1 Z	B2 X	B2 Y	B2 Z	D2 X	D2 Y	D2 Z	D1 X	D1 Y	D1 Z	D4 X	D4 Y	D4 Z	D3 X	D3 Y	D3 Z	F1 X	F1 Y	F1 Z	F3 X	F3 Y	F3 Z	F2 X	F2 Y	F2 Z	H2 X	H2 Y	H2 Z	H1 X	H1 Y	H1 Z	H3 X	H3 Y	H3 Z	H4 X	H4 Y	H4 Z	K1 X	K1 Y	K1 Z	K4 X	K4 Y	K4 Z	K2 X	K2 Y	K2 Z	K3 X	K3 Y	K3 Z	J3 X	J3 Y	J3 Z	J2 X	J2 Y	J2 Z	J1 X	J1 Y	J1 Z	G2 X	G2 Y	G2 Z	G1 X	G1 Y	G1 Z	G3 X	G3 Y	G3 Z	G4 X	G4 Y	G4 Z	
-317.006	-397.056	360.844	-640.857	-174.420	368.492	-486.928	-227.704	367.540	-453.462	-386.126	362.938	-632.526	-38.153	373.342	-653.685	30.890	140.466	-797.733	171.925	131.287	-766.709	60.866	133.455	102.523	386.950	148.999	-19.446	378.995	151.482	-34.417	581.845	156.086	89.315	589.869	149.243	531.151	480.871	133.501	442.365	657.876	164.764	539.130	593.991	152.574	948.929	-246.380	149.362	850.904	-69.960	145.070	950.635	-129.998	150.068	31.161	-247.247	117.232	154.051	-233.794	122.514	174.199	-434.555	147.370	51.421	-446.308	142.220	-238.223	-429.254	128.341	-104.037	-579.079	137.554	-211.858	-542.497	131.293	288.657	175.200	528.679	502.470	167.434	507.830	296.193	-53.990	493.918	508.107	-27.313	477.114	-109.320	128.520	559.877	-87.114	-100.417	529.315	-319.422	86.644	577.356	-300.130	-105.704	552.944	-49.013	19.390	584.185	87.725	172.039	582.379	251.359	54.224	557.524	743.402	325.483	313.268	540.848	337.290	291.080	804.013	214.136	331.161	707.006	35.164	341.830
-312.059	-391.655	367.256	-636.585	-169.665	378.386	-482.513	-222.768	375.355	-448.128	-381.249	370.330	-628.241	-33.430	382.442	-649.161	33.351	142.703	-794.250	173.546	129.454	-762.092	62.617	133.877	113.905	384.955	154.712	-8.178	378.294	156.221	-21.029	581.039	160.615	102.842	587.846	155.000	528.357	481.723	136.987	432.212	655.645	163.445	531.259	595.150	155.307	967.947	-229.114	159.079	863.109	-56.638	158.002	965.503	-112.800	160.435	34.027	-246.529	120.338	157.479	-234.070	123.088	175.377	-435.927	143.950	65.051	-436.876	139.708	-236.602	-422.620	131.049	-100.649	-569.225	136.672	-211.881	-535.716	131.946	294.839	176.143	534.428	509.163	167.488	516.424	302.440	-55.014	505.584	514.242	-27.660	489.630	-102.209	133.200	563.774	-83.630	-96.547	538.498	-313.088	95.202	580.819	-297.184	-97.737	559.921	-43.792	23.443	590.396	94.488	174.449	589.187	255.462	53.491	566.060	742.472	335.367	322.853	538.980	339.610	297.869	806.464	226.448	342.883	715.910	44.277	354.351
-309.076	-387.630	373.864	-631.901	-164.410	383.297	-478.146	-217.623	380.728	-444.512	-376.273	377.710	-623.321	-28.290	386.489	-643.318	36.521	144.197	-788.470	177.365	127.923	-756.119	66.110	134.287	127.577	386.002	166.566	5.183	381.043	165.293	-4.064	584.055	173.957	119.957	589.084	171.421	523.517	479.918	139.003	422.157	651.438	160.876	523.014	593.813	154.617	986.840	-213.545	182.247	875.675	-45.310	177.142	979.826	-97.748	181.442	37.305	-245.083	122.458	161.130	-234.510	123.207	176.261	-436.860	141.448	73.204	-431.863	138.314	-234.957	-418.259	132.829	-102.080	-568.802	133.928	-211.230	-531.210	132.162	299.038	177.285	539.495	513.906	170.027	524.007	309.429	-54.232	514.821	520.770	-25.037	499.289	-95.359	137.501	564.468	-80.627	-93.184	547.610	-306.922	104.077	580.675	-294.734	-88.848	564.946	-39.007	26.433	594.424	99.999	176.696	593.418	262.039	55.498	573.349	741.058	345.224	329.762	538.584	342.241	302.810	808.387	239.008	352.490	724.217	54.369	367.432
-306.062	-384.577	375.109	-627.471	-159.524	383.010	-474.225	-213.619	380.983	-441.512	-372.466	378.366	-618.006	-23.400	386.121	-636.316	41.236	144.321	-780.957	182.504	127.644	-749.188	71.212	133.934	138.997	389.176	178.642	17.297	385.852	175.269	10.412	588.657	188.757	134.790	592.441	187.934	520.811	479.039	138.454	416.218	648.953	159.887	517.941	593.351	154.607	1006.004	-201.476	216.889	891.455	-36.199	199.639	996.138	-86.014	210.633	42.070	-240.752	124.773	165.437	-232.306	124.504	177.988	-435.232	139.470	55.116	-442.514	139.898	-232.906	-416.575	134.173	-91.982	-563.510	133.793	-210.715	-529.473	133.066	302.425	177.134	544.829	517.391	172.697	530.753	316.338	-54.382	520.888	527.637	-21.998	506.811	-89.609	138.925	566.472	-77.226	-91.849	550.634	-301.674	107.683	580.940	-291.169	-85.836	566.239	-34.614	26.868	597.370	106.215	176.229	599.066	266.685	54.714	578.925	741.008	352.948	337.938	539.367	343.855	308.065	811.125	248.838	362.567	731.679	61.980	377.482
-303.425	-383.050	369.354	-623.070	-154.716	379.111	-470.069	-210.696	376.803	-439.567	-369.669	371.783	-612.083	-18.543	383.699	-630.181	48.179	144.410	-772.640	191.783	129.473	-742.646	79.859	135.745	147.220	393.695	185.970	24.135	389.793	184.483	18.069	592.103	201.186	142.192	595.785	201.125	524.850	480.795	138.793	417.589	650.198	156.275	520.675	595.633	151.598	1017.143	-193.512	252.993	902.261	-29.849	224.505	1006.369	-77.951	245.244	46.523	-237.653	126.567	170.469	-229.285	124.245	183.946	-431.374	138.208	58.937	-439.151	141.231	-229.345	-414.441	133.287	-96.645	-566.322	136.080	-208.439	-527.744	132.627	304.528	177.448	550.300	519.377	177.528	538.384	323.615	-53.639	524.592	534.389	-16.740	513.109	-85.329	136.880	570.486	-72.231	-93.323	549.593	-297.379	104.511	582.771	-286.660	-88.720	564.192	-30.006	24.927	599.866	110.130	175.177	602.557	271.167	53.815	581.872	745.245	358.080	345.478	543.124	348.012	314.727	815.851	254.558	370.736	737.480	67.217	385.374
-304.088	-382.949	359.555	-620.197	-149.432	371.731	-467.593	-208.811	370.124	-439.262	-367.783	361.034	-608.028	-14.577	380.409	-621.943	58.260	141.542	-762.507	203.642	128.129	-733.698	91.660	130.934	147.568	395.468	189.099	26.335	390.222	188.280	17.918	592.198	208.369	141.818	597.138	208.475	531.688	484.867	140.300	424.274	653.968	150.883	527.184	599.884	145.900	1020.240	-190.074	276.059	906.188	-27.426	239.772	1009.842	-74.846	263.476	53.284	-236.445	130.580	176.421	-227.135	123.727	191.536	-429.577	134.844	68.228	-437.908	142.456	-225.713	-412.661	130.673	-96.196	-566.395	136.482	-205.808	-526.222	130.583	306.246	179.633	555.277	521.096	184.257	546.696	329.744	-50.521	527.039	539.589	-9.822	518.709	-83.685	134.404	572.075	-65.851	-95.288	546.662	-295.196	97.447	582.003	-285.456	-92.255	563.418	-25.954	22.899	600.470	112.632	174.236	606.644	274.938	55.163	584.746	751.467	362.671	353.845	548.988	353.015	322.162	821.516	259.026	379.188	742.315	71.936	392.269
-307.157	-383.065	347.350	-618.973	-144.654	366.676	-467.237	-206.354	362.835	-441.907	-365.544	350.049	-603.895	-9.766	377.911	-614.974	69.650	137.416	-751.643	218.346	126.164	-725.833	105.796	125.232	148.148	393.668	185.717	26.918	386.869	186.350	15.896	588.513	205.866	139.156	595.288	204.834	538.581	487.847	141.269	434.281	659.416	145.270	536.019	602.872	140.508	1017.524	-192.705	281.523	907.487	-28.089	242.263	1010.480	-77.895	264.415	61.144	-237.080	134.419	184.419	-226.319	123.300	206.569	-424.995	129.318	78.226	-438.146	142.826	-226.692	-412.319	127.394	-99.482	-568.124	135.996	-207.787	-526.379	127.090	305.491	186.757	558.583	519.955	197.791	553.219	335.737	-42.435	532.903	544.906	3.631	530.036	-83.894	132.045	571.449	-58.326	-96.931	542.773	-294.268	88.182	577.274	-276.601	-101.531	556.940	-22.873	22.270	600.621	113.168	176.042	608.707	277.818	61.402	586.734	758.504	367.750	359.497	556.426	361.467	329.871	827.254	263.341	384.838	745.721	77.159	399.919
-314.223	-381.426	339.134	-618.822	-135.678	358.248	-469.690	-200.914	355.119	-448.041	-361.102	341.500	-601.129	-1.315	372.116	-611.026	80.675	136.428	-744.208	232.301	128.880	-721.666	119.029	127.166	149.927	385.863	177.553	29.164	376.444	176.066	13.913	578.822	187.648	139.510	588.593	189.279	544.936	494.037	141.401	443.403	667.198	138.909	544.255	608.098	133.739	1011.424	-195.487	273.138	906.338	-27.146	236.031	1008.050	-79.935	256.598	71.207	-240.950	138.200	193.889	-228.325	125.013	212.252	-431.583	127.562	90.663	-441.255	141.796	-230.386	-412.161	122.826	-107.665	-571.403	135.304	-213.394	-525.910	121.751	304.157	195.203	561.251	518.289	210.463	559.111	338.856	-33.503	540.620	547.315	16.112	540.967	-85.748	133.087	566.606	-52.829	-95.877	542.657	-294.952	83.485	567.948	-268.541	-107.776	549.467	-22.408	25.205	599.408	110.994	181.403	608.038	278.027	69.784	591.958	764.474	372.039	366.472	562.879	369.321	338.938	831.539	265.838	389.643	746.518	81.049	403.820
-323.548	-378.355	334.427	-621.514	-125.592	356.650	-473.570	-194.019	351.376	-456.164	-354.500	337.968	-599.727	8.963	370.036	-609.869	91.779	136.211	-739.385	246.798	130.955	-719.669	132.825	129.194	159.828	370.672	160.625	36.895	360.838	155.665	18.276	562.565	154.394	141.170	573.570	157.321	549.557	500.069	141.216	450.058	674.523	132.434	550.172	612.135	127.071	1003.882	-190.328	252.118	897.382	-20.580	228.129	999.327	-74.133	243.009	87.709	-248.210	135.354	210.491	-234.332	132.288	231.942	-436.963	131.362	109.216	-449.018	135.235	-235.824	-410.908	116.934	-119.034	-574.849	134.526	-220.532	-525.090	114.013	301.441	204.267	562.104	516.715	221.923	564.354	340.508	-24.561	548.297	548.127	28.793	552.214	-87.873	135.781	560.851	-49.253	-92.729	542.671	-296.074	81.549	558.805	-262.860	-110.637	545.621	-22.911	28.264	597.494	107.216	187.371	608.645	276.425	78.190	596.723	769.039	375.500	370.647	566.086	378.283	348.231	834.297	267.449	391.167	745.820	84.973	404.492
-334.145	-374.990	326.601	-625.192	-114.757	353.172	-479.272	-187.182	346.042	-466.711	-347.353	330.468	-599.783	19.280	367.514	-608.718	105.145	134.995	-734.204	263.824	132.191	-717.355	149.590	129.007	167.746	360.480	156.823	45.521	349.761	148.605	24.982	550.964	142.056	148.754	563.799	148.690	554.682	510.171	143.400	458.305	686.237	133.127	556.589	624.827	131.365	992.574	-189.427	225.345	891.662	-15.113	212.627	992.238	-72.879	220.887	120.441	-256.001	124.813	241.530	-241.486	145.990	264.667	-443.861	143.767	143.261	-456.651	121.948	-243.102	-409.870	110.351	-131.144	-575.553	132.140	-231.719	-523.627	107.724	297.061	212.360	559.634	512.901	234.459	564.974	341.404	-15.774	554.243	547.457	42.238	560.496	-91.078	137.564	553.574	-47.007	-89.962	542.918	-297.768	78.243	549.840	-257.543	-115.880	542.169	-24.808	33.194	592.937	103.745	195.511	601.035	273.828	87.138	599.493	771.462	379.754	374.193	568.353	386.304	353.688	834.956	270.265	392.219	743.545	89.058	403.161
-346.066	-373.125	316.575	-627.660	-102.444	349.910	-484.394	-180.900	338.871	-478.287	-340.794	323.668	-596.722	30.140	364.005	-605.157	119.302	133.157	-725.333	283.022	133.454	-711.919	167.717	128.468	172.334	356.577	155.476	51.456	340.370	139.846	23.221	542.045	138.704	144.950	557.476	154.365	561.669	523.667	148.806	470.747	702.456	137.219	567.101	637.134	138.634	977.457	-185.666	202.006	879.023	-9.527	197.234	978.638	-69.359	201.682	144.493	-264.466	134.979	265.088	-244.433	158.138	295.910	-445.919	157.986	175.772	-464.240	135.068	-255.039	-409.779	105.342	-150.815	-580.263	129.927	-248.512	-525.251	101.788	292.737	218.473	558.345	509.320	245.810	564.200	343.724	-8.525	555.891	548.240	55.619	562.758	-90.703	133.751	546.258	-45.543	-93.584	538.542	-296.821	73.775	539.467	-257.798	-119.594	535.567	-26.062	30.276	585.370	98.106	195.447	597.350	271.207	92.285	600.827	774.688	382.864	374.173	571.744	395.926	359.647	835.623	271.221	387.566	738.918	92.131	396.088
-355.631	-369.907	296.683	-627.332	-91.448	340.143	-487.032	-173.606	326.776	-486.801	-334.145	304.464	-591.887	39.508	359.896	-599.421	134.568	133.066	-712.344	303.046	139.209	-703.888	187.436	132.178	168.182	353.844	156.078	48.069	334.925	135.196	14.538	534.456	138.452	134.996	553.216	160.327	571.977	540.227	151.563	487.769	724.033	141.442	582.003	655.926	145.195	959.693	-181.698	179.204	866.194	-2.980	180.461	963.636	-66.632	180.276	155.812	-280.103	147.788	275.787	-255.423	169.517	312.305	-454.749	188.654	0.000	0.000	0.000	-262.126	-408.993	99.459	-166.282	-583.253	129.268	-259.464	-524.113	96.516	290.462	222.885	554.548	502.683	257.909	561.396	346.769	-2.435	552.137	549.489	66.586	559.563	-91.325	126.727	541.457	-39.628	-99.380	535.500	-295.677	60.893	532.165	-251.318	-129.644	526.587	-23.679	24.896	581.714	95.551	194.050	594.397	271.718	96.059	596.818	779.585	386.204	376.629	577.273	406.179	365.769	837.172	272.172	382.966	735.168	96.135	384.434
-361.077	-368.698	282.012	-627.597	-81.841	334.070	-488.745	-168.568	318.412	-491.843	-327.855	290.395	-588.933	45.789	356.975	-587.807	150.895	126.257	-695.835	321.590	134.541	-690.680	206.723	119.974	166.042	350.720	154.587	45.780	329.534	130.526	9.672	529.128	137.949	129.475	550.148	161.883	585.006	562.125	157.821	508.901	746.583	148.478	600.579	675.416	157.253	943.547	-174.974	155.350	857.819	7.450	164.262	952.325	-59.806	160.528	162.203	-292.123	164.952	282.492	-265.453	181.986	321.317	-462.140	215.387	0.000	0.000	0.000	-265.523	-405.986	93.760	-174.530	-582.245	126.571	-264.178	-521.532	91.682	286.798	226.576	549.567	498.354	268.646	556.874	351.099	3.389	545.296	551.198	79.701	553.022	-90.811	122.625	534.909	-34.707	-102.297	529.118	-293.845	52.874	525.399	-246.199	-137.433	520.330	-20.743	21.483	575.605	92.623	189.118	586.637	272.903	98.558	589.404	784.470	390.228	377.193	582.189	416.569	370.561	838.395	274.341	377.179	731.322	101.156	370.673
-370.780	-364.387	278.407	-626.253	-70.525	330.471	-490.233	-160.917	314.094	-497.817	-318.676	287.586	-583.750	56.731	352.875	-580.977	163.556	125.268	-682.376	338.653	136.968	-681.350	222.718	120.258	167.171	347.640	151.773	47.204	325.555	127.213	9.413	524.425	140.434	129.544	546.436	163.554	594.841	574.546	159.674	524.517	764.193	155.932	613.963	689.529	163.175	934.280	-165.856	132.971	851.848	16.907	150.367	946.208	-49.988	142.114	171.712	-301.764	171.056	291.082	-272.897	190.935	331.879	-467.460	232.773	231.261	-480.758	213.818	-271.052	-404.671	86.641	-184.212	-582.392	123.390	-273.645	-519.324	82.037	284.937	233.371	540.591	496.135	279.412	546.098	354.972	11.961	543.101	553.114	93.279	548.303	-89.376	124.834	526.800	-31.212	-100.879	525.091	-291.617	52.620	517.323	-242.695	-137.045	515.932	-18.438	23.689	569.473	91.585	195.091	580.695	273.728	104.986	583.736	789.648	392.984	374.616	587.727	426.666	371.535	840.332	275.620	369.229	728.991	106.462	357.554
-372.446	-358.189	275.933	-623.746	-60.617	326.843	-489.186	-152.903	311.006	-499.256	-310.193	284.462	-579.270	66.243	348.928	-579.494	169.602	126.103	-678.836	343.576	138.221	-679.043	229.807	123.140	168.425	344.458	148.652	48.119	321.432	124.323	7.438	519.212	142.309	127.166	542.657	166.246	597.145	586.952	162.060	525.390	775.667	167.437	614.964	700.839	166.615	928.871	-166.703	135.811	851.622	18.488	147.913	943.226	-52.297	144.506	182.383	-304.104	173.386	300.536	-272.843	194.325	344.775	-466.985	236.130	245.406	-482.591	214.861	-272.063	-402.428	84.078	-189.337	-581.460	123.851	-276.010	-516.864	80.550	285.669	240.620	532.880	495.309	291.356	540.127	359.442	20.626	538.855	555.859	104.913	544.826	-85.523	129.402	520.215	-27.427	-96.635	523.276	-287.859	56.989	511.662	-239.043	-132.641	513.867	-14.950	28.859	563.836	96.180	202.478	573.217	276.276	113.726	578.173	794.205	397.066	366.512	592.672	432.315	366.723	843.328	279.006	359.309	730.044	111.508	347.287
-368.453	-354.053	273.626	-619.415	-56.391	327.769	-485.129	-148.774	310.746	-495.704	-309.376	284.346	-574.104	69.829	349.402	-577.156	174.185	124.998	-677.703	348.111	140.973	-677.094	234.167	125.595	172.737	345.606	147.428	51.975	322.161	126.761	11.217	519.969	144.831	131.196	543.544	165.418	595.465	596.453	164.431	527.036	783.390	179.197	615.331	707.956	170.149	926.651	-165.068	139.051	848.279	19.749	147.190	939.937	-50.100	144.080	189.219	-302.121	170.511	307.216	-271.423	192.690	353.442	-466.313	233.224	250.886	-480.895	212.303	-270.140	-400.873	85.690	-187.868	-578.957	126.859	-274.902	-515.024	83.934	286.189	247.677	526.041	493.875	305.265	532.554	366.659	30.050	538.525	560.577	120.777	542.995	-81.066	131.787	517.886	-21.712	-92.374	518.559	-283.118	59.393	509.718	-233.320	-130.047	511.533	-9.767	32.985	562.074	99.938	207.487	570.013	280.606	120.475	575.204	799.815	400.722	357.269	598.664	438.282	360.705	847.144	281.988	350.087	729.231	115.256	340.054
-362.251	-351.920	274.995	-613.834	-54.045	326.649	-479.270	-146.626	311.044	-489.571	-306.339	283.880	-568.713	71.940	348.937	-569.494	175.328	126.901	-670.774	349.038	141.383	-670.103	234.585	125.702	173.958	347.047	148.211	53.187	323.068	128.195	11.281	520.492	144.899	131.269	545.080	164.590	604.733	605.635	166.645	540.343	794.766	183.654	626.545	717.196	172.757	919.124	-165.786	142.711	847.317	22.543	144.600	937.776	-50.889	147.913	189.357	-297.821	173.801	308.407	-267.507	189.600	351.444	-462.228	228.959	252.886	-476.727	211.014	-266.150	-399.500	90.233	-183.216	-577.095	130.159	-271.804	-513.527	90.170	289.579	253.037	524.073	496.529	313.359	528.850	372.854	36.310	538.014	565.494	130.084	540.859	-75.933	134.743	519.681	-16.170	-89.120	516.683	-277.852	61.710	511.874	-227.204	-127.380	512.893	-3.746	36.612	563.416	101.696	210.772	568.708	286.191	125.411	574.205	807.022	402.922	357.020	606.764	444.416	363.826	851.885	283.610	345.310	730.509	119.672	332.033
-355.639	-352.074	285.288	-608.338	-54.100	333.980	-473.416	-146.671	318.755	-483.667	-306.191	294.513	-563.451	72.202	353.554	-564.932	173.790	126.039	-665.363	350.399	137.992	-664.910	234.486	122.190	177.679	348.919	147.715	56.682	324.565	130.948	15.057	522.407	146.457	135.342	547.099	162.848	622.311	615.909	171.728	563.471	807.001	187.352	648.080	727.383	181.760	914.678	-163.846	144.561	846.999	25.802	143.531	935.328	-49.671	148.611	193.592	-295.641	173.837	312.647	-265.388	189.575	355.775	-460.081	228.828	235.893	-489.390	213.484	-262.698	-398.192	93.727	-179.030	-577.670	132.031	-268.645	-513.858	94.505	293.497	257.094	524.776	499.723	320.195	528.722	379.611	41.768	539.676	571.167	138.200	541.707	-69.799	137.805	523.001	-9.179	-85.545	522.078	-271.856	64.628	516.642	-220.992	-124.542	517.418	2.554	39.965	566.343	107.507	214.452	570.834	292.123	129.537	575.436	815.431	404.191	361.624	616.604	450.151	370.296	857.434	284.316	345.964	732.190	123.675	327.638
-348.982	-352.982	298.412	-602.437	-54.847	342.131	-467.080	-147.536	328.378	-476.882	-307.557	307.061	-557.812	71.574	359.752	-559.370	167.872	129.972	-660.098	342.023	136.816	-659.922	227.444	125.905	178.446	350.729	148.098	57.755	325.017	131.483	13.913	522.630	145.612	134.097	548.577	160.808	640.547	620.407	176.570	586.759	812.732	190.704	669.404	730.608	187.415	912.882	-164.253	143.020	849.114	26.616	144.718	935.024	-50.769	145.976	201.863	-292.664	178.385	320.764	-260.988	194.032	367.505	-454.949	233.816	246.518	-486.105	219.304	-259.137	-399.081	98.857	-173.470	-578.563	132.466	-264.781	-514.631	99.031	296.989	262.032	526.897	502.122	328.468	529.924	386.240	47.831	544.240	576.569	147.759	545.931	-62.829	139.920	528.541	-2.507	-83.340	528.337	-264.958	66.865	524.552	-214.206	-122.204	525.017	9.371	42.579	571.749	112.707	218.003	574.602	298.160	134.780	578.394	825.651	402.680	369.401	628.043	453.392	376.784	864.894	282.039	352.434	736.329	124.697	331.362
-338.834	-355.638	311.177	-593.847	-60.347	352.966	-458.469	-150.710	339.500	-467.126	-311.136	320.505	-550.877	67.888	368.842	-555.464	160.463	134.781	-658.977	334.946	135.866	-655.928	218.095	129.058	181.818	353.144	147.785	61.910	326.268	132.983	15.658	523.129	146.348	136.083	550.856	159.109	655.508	620.642	182.744	607.032	814.463	197.478	687.057	730.064	190.158	907.271	-170.152	142.613	850.448	23.198	147.930	933.624	-56.926	148.256	212.467	-288.796	187.358	330.998	-256.133	203.797	378.958	-450.103	244.151	258.660	-481.918	228.164	-254.370	-400.840	105.284	-166.044	-580.055	133.046	-259.003	-516.424	104.980	302.684	267.366	532.245	507.424	334.972	534.792	392.862	53.694	551.158	582.717	154.869	552.440	-56.480	141.941	535.943	5.555	-81.338	535.195	-257.959	66.808	533.098	-205.201	-121.631	533.303	16.642	45.744	578.768	118.285	221.966	580.765	304.410	140.743	584.558	838.353	397.458	375.220	641.836	453.962	384.029	873.655	275.747	357.640	739.393	121.624	336.874
-325.006	-358.742	323.454	-584.965	-67.104	359.793	-448.024	-155.409	348.577	-453.875	-316.201	331.200	-544.148	61.998	374.438	-548.912	149.636	137.749	-653.219	322.509	135.750	-651.289	206.420	131.856	185.638	356.550	148.413	65.151	328.305	136.990	18.388	525.175	147.207	138.666	554.080	156.348	672.418	621.879	195.324	629.273	816.769	214.348	707.166	730.482	204.510	901.867	-175.032	141.699	850.604	19.263	151.489	931.420	-63.000	150.971	222.166	-286.531	198.043	340.168	-252.121	215.569	389.409	-445.298	260.577	269.871	-478.087	243.706	-245.917	-402.408	114.688	-152.829	-580.202	135.280	-248.947	-518.151	114.703	310.036	271.523	540.958	514.811	338.675	542.755	399.936	57.509	558.453	589.809	158.349	558.532	-50.092	144.423	545.337	13.532	-78.377	542.167	-250.915	67.732	542.390	-196.825	-120.315	542.504	24.048	48.396	587.490	124.832	225.237	589.718	311.499	144.825	592.654	850.450	390.463	381.545	655.670	452.843	392.614	881.836	268.046	362.718	743.755	118.788	342.038
-310.707	-361.788	333.197	-575.792	-74.914	370.820	-438.080	-159.760	360.083	-440.001	-321.997	341.009	-537.074	54.941	385.340	-541.077	140.607	143.183	-650.460	310.438	135.719	-644.028	194.840	133.274	188.949	359.608	150.570	68.526	330.472	140.414	19.292	527.477	145.323	139.716	556.664	154.316	694.755	624.424	212.138	659.412	820.202	237.027	733.966	731.378	225.379	894.873	-179.332	140.855	848.961	16.661	153.751	928.227	-68.746	154.297	228.437	-281.788	212.573	346.371	-246.503	227.289	397.411	-437.432	274.865	277.745	-472.215	261.132	-237.475	-403.356	122.921	-140.582	-579.510	137.517	-238.743	-519.068	123.999	316.914	276.488	549.866	521.799	343.175	551.680	406.625	62.122	565.052	596.664	162.291	564.689	-44.559	145.973	555.911	23.489	-75.663	550.186	-243.809	65.264	553.563	-185.927	-122.038	551.577	31.742	51.348	596.555	131.319	228.919	598.690	318.635	149.575	600.028	863.354	383.000	391.822	671.144	452.306	402.874	890.246	259.708	370.936	746.690	115.989	347.505
